  GOSU: Coefficients(1.00, [0.78, 2.34, 3.9, 2.34, 0.039])
SIMPLE: Coefficients(1.00, [0.8, 2.1, 3.4, 1.8, 0.1])
 TANGO: Coefficients(1.00, [0.726, 1.948, 3.134, 1.694, 0.052])
CURENT: Coefficients(1.00, [1.0991639999999878, 2.947757999999968, 4.744875999999948, 0.046999999999998585, 0.053])
act: 8841


runBB: 0.37
run1B: 0.56
run2B: 0.89
run3B: 1.21
runHR: 1.01
rnBIP: -0.06

runs-: 0.30
runs+: 0.62
wobas: 1.09

wobaBB: 0.73
woba1B: 0.93
woba2B: 1.29
woba3B: 1.64
wobaHR: 1.42


Batting: 3249/8321 0.281/0.719
Pitching: 4807/5587 0.462/0.538

           Hits | 0.129
        Doubles | 0.040
        Triples | 0.010
       HomeRuns | 0.046
          Walks | 0.095
             Ks | 0.254
Features: Contact, Gap, Power, Eye, Avoid K's, Running Speed
-- Hits
Selected: RandomForestScores: [(0.33106932277099027, RandomForest(...)), (0.32298211906238355, Isotonic(...)), (0.30230213638087233, Huber(...)), (0.3161789808104978, Linear(...))]Best Parameters: {'regressor__max_depth': 49, 'regressor__n_estimators': 2, 'selection__k': 2}Feature Scores: [76. 54. 37. 29. 43.  3.]Feature Mask: [ True  True False False False False]Feature Importances: [0.838 0.162]
-- Doubles
Selected: RandomForestScores: [(0.1969395894029543, RandomForest(...)), (0.11424891233436622, Isotonic(...)), (0.105109431533975, Huber(...)), (0.10590451445816436, Linear(...))]Best Parameters: {'regressor__max_depth': 9, 'regressor__n_estimators': 99, 'selection__k': 4}Feature Scores: [18. 14. 13. 18. 24.  2.]Feature Mask: [ True  True False  True  True False]Feature Importances: [0.426 0.119 0.161 0.293]
-- Triples
Selected: RandomForestScores: [(0.17732601976482673, RandomForest(...)), (0.03307613521658045, Isotonic(...)), (0.12370702853816233, Huber(...)), (0.16043287803628128, Linear(...))]Best Parameters: {'regressor__max_depth': 8, 'regressor__n_estimators': 88, 'selection__k': 4}Feature Scores: [12. 35. 13.  9. 17. 22.]Feature Mask: [False  True  True False  True  True]Feature Importances: [0.237 0.207 0.381 0.176]
-- HomeRuns
Selected: HuberScores: [(0.4970958072141281, RandomForest(...)), (0.4442709713849852, Isotonic(...)), (0.49462012175937103, Huber(...)), (0.47945353122389217, Linear(...))]Best Parameters: {'selection__k': 6}Feature Scores: [14. 13. 34.  7. 11.  0.]Coefficients: [-0.00936056  0.00839489  0.04993435  0.01917123 -0.00980338 -0.00866   ]Intercept: 0.0008650329458570902Feature Mask: [ True  True  True  True  True  True]
-- Walks
Selected: HuberScores: [(0.14254305333064446, RandomForest(...)), (0.16482729246611094, Isotonic(...)), (0.21216094385148784, Huber(...)), (0.2070953547773696, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [3. 2. 4. 9. 5. 0.]Coefficients: [-0.0215347  -0.03318015  0.01634206  0.10532561  0.03956709]Intercept: 0.004988349342293752Feature Mask: [ True  True  True  True  True False]
-- Ks
Selected: RandomForestScores: [(0.23376643377180237, RandomForest(...)), (0.12023587274482421, Isotonic(...)), (0.1897403255397929, Huber(...)), (0.2067033257709334, Linear(...))]Best Parameters: {'regressor__max_depth': 1, 'regressor__n_estimators': 5, 'selection__k': 3}Feature Scores: [45. 45. 29. 27. 46.  5.]Feature Mask: [ True  True False False  True False]Feature Importances: [0.6 0.  0.4]

           Hits | 0.054
        Doubles | 0.035
       HomeRuns | 0.021
          Walks | 0.025
             Ks | 0.044
Features: Stuff, Control, Movement, Groundball Pct., Endurance
-- Hits
Selected: HuberScores: [(0.09861274656802703, RandomForest(...)), (-0.01612763410002993, Isotonic(...)), (0.21798516023183986, Huber(...)), (0.20887828852517468, Linear(...))]Best Parameters: {'selection__k': 3}Feature Scores: [23.  2. 17.  1.  1.]Coefficients: [-0.07867526  0.08989726 -0.04147175]Intercept: 0.259178452742236Feature Mask: [ True  True  True False False]
-- Doubles
Selected: HuberScores: [(-0.1711216086432481, RandomForest(...)), (-0.18484724949098355, Isotonic(...)), (-0.06896058732579761, Huber(...)), (-0.07193612776939758, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [5. 1. 6. 1. 0.]Coefficients: [0.01114164]Intercept: 0.04937241069887546Feature Mask: [False False  True False False]
-- HomeRuns
Selected: LinearScores: [(0.11384984109331253, RandomForest(...)), (0.026787227177391532, Isotonic(...)), (0.04968477096845029, Huber(...)), (0.0809531740378902, Linear(...))]Best Parameters: {'selection__k': 4}Feature Scores: [1. 2. 8. 0. 0.]Coefficients: [ 2.24258886e-04 -3.31930960e-05 -9.26139507e-04  1.83281851e-04]Intercept: 0.07483045792381489Feature Mask: [ True  True  True False  True]
-- Walks
Selected: LinearScores: [(0.059139085309726745, RandomForest(...)), (0.05321651005155048, Isotonic(...)), (0.2455888535757037, Huber(...)), (0.2599366164440231, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [ 5. 33.  7.  1.  0.]Coefficients: [-3.12184993e-05 -1.51902667e-03 -2.25196847e-04 -1.27171332e-04 -3.49057540e-03]Intercept: 0.2307085821306181Feature Mask: [ True  True  True  True  True]
-- Ks
Selected: LinearScores: [(0.5698085633356315, RandomForest(...)), (0.547419528611489, Isotonic(...)), (0.5912407214119549, Huber(...)), (0.6233501082544974, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [105.   8.  28.   0.   1.]Coefficients: [0.00217149]Intercept: 0.04309012256154071Feature Mask: [ True False False False False]

Hitting Features
             Average |  -   107   +  |   5  15  25  35  45  55  65  75  85  95
             Contact | 113 ( -5) 108 |  83  83  82  81 101 113 107 108 106 106
                 Gap | 105 ( -3) 102 | 100  99  99  98  97 105 102 102 102 101
               Power | 106 (  2) 108 | 102 104 104 105 106 109 109 110 111 113
                 Eye | 104 (  7) 111 |  88  91  94  97 101 103 107 110 114 116
           Avoid K's | 108 (  0) 108 | 104 105 106 109 111 107 107 110 111 112
       Running Speed | 107 (  1) 108 | 107 107 107 107 107 108 108 109 109 108

Pitching Features
             Average |  -   102   +  |   5  15  25  35  45  55  65  75  85  95
               Stuff |  96 ( 12) 108 |  66  70  75  79  84  90  95 101 107 115
             Control | 101 (  3) 104 | 100 100 100 100 101 101 102 102 103 104
            Movement |  95 ( 17) 112 |  64  68  73  79  84  91  98 107 118 129
     Groundball Pct. | 101 (  2) 103 |  99 100 101 101 102 103 103 104 104 105
           Endurance |  86 ( 35) 121 | 

3B Santiago, A     23| .350/.411/.504 125  41 | .379/.431/.514 130 109 | -3552---   4 |  + || 133 || ML     *    |
CF| Anderson, I     (D)                 |CF| ( 1) Howells, T     
RF| Glessner, K     (D)                 |RF| ( 1) Tetreault, A    ( 1) Campbell, T     ( 1) Fusco, R       
DH| Urrutia, R      (D)                 |DH| ( 1) Kelly, S       

   vsRHP                 vsRHP+DH              vsLHP                 vsLHP+DH             
1. LF L Telles, T        LF L Telles, T        3B R Santiago, A      1B R Santiago, A     
2. CF L Howells, T       RF L Howells, T       1B R Urrutia, R       DH R Urrutia, R      
3. SS R Hipple, S        SS R Hipple, S        SS R Hipple, S        3B R Hipple, S       
4. 3B R Santiago, A      3B R Santiago, A      LF R Suarez, J        LF R Suarez, J       
5. RF R Glessner, K      DH R Glessner, K      CF S Anderson, I      CF S Anderson, I     
6.  C R Urrutia, R        C R Urrutia, R       2B R Castillo, J      2B R Castillo, J     
7. 1B L Campbell, T      1B L Campbell, T       C R Baxter, H         C R Baxter, H       
8. 2B S Fusco, R         2B S Fusco, R         RF R Glessner, K      RF R Glessner, K     
9.  P                    CF S Anderson, I       P                    SS R Llorent, A      

--- Bunt for Hit ---

--- Stealing @ 67.4 ---
RF Timothy Campbell          34| RF : 109       2  -1     : 110 |    :                         :   0 |  -2 | 108 | -2---326 |  F *     $3.67M   |        :        |   p69 | Houston Astros       | ***

40 man: 39/40, Remove: 3, Add: 2

--- +40 ---
LF Paul Borrero              25| LF :  95       5 -13     :  87 | LF : 102       5  -5   0     : 102 |   6 | 108 | -2---733 |  F   #~           |        :        |  p319 | Houston Astros       | ++-
SP Matthew Spengler          29| SP :      88       0     :  88 |    :                         :   0 |   4 |  92 |          |       ~  $1.31Mx2 |        :        |  p150 | Houston Astros       | *

--- -40 ---
RF Abraham Tetreault         36| 1B : 109       0   0     : 109 |    :                         :   0 | -12 |  97 | -3---214 |  F *+    $5.77M   |        :        |  p104 | Houston Astros       | **^
3B Jamey Escobar             30| 3B :  94      -2  -2     :  90 |    :                         :   0 |   3 |  93 | -3241--- |    *+ ~           |        :        |  p107 | Houston Astros       | *
SP Gene Hursey               22| MR :      54     -19     :  34 | SP :      90     -22  -4     :  64 |   6 |  70 |          |   2*  ~   $550k r |        :        |  p865 | Houston Astros       | +++

--- Waive ---

--- Waivers ---

--- T=O ---
3B Ariel Santiago            23| 3B : 129       4  38  12 : 183 | 3B : 101       4  44   7     : 156 |   6 | 189 | -3552--- |    *      $550k a | $24.83M:$31.84M |  p418 | Houston Astros       | +++

--- SP to MR ---
SP Matthew Spengler          29| SP :      88       0     :  88 |    :                         :   0 |   4 |  92 |          |       ~  $1.31Mx2 |        :        |  p150 | Houston Astros       | *
SP Jamaal Bray               34| SP :      91       3     :  94 |    :                         :   0 |  -2 |  92 |          |    *  ~ $12.81Mx3 |  $1.49M: $1.91M |  p396 | Houston Astros       | **
SP Wayne Milsap              36| SP :      93       5     :  99 |    :                         :   0 | -12 |  87 |          |  F *  ~  $1.47M   |  $2.48M: $3.18M |  p192 | Houston Astros       | *^
SP Eric Trautman             32| SP :      80      -8     :  73 |    :                         :   0 |   1 |  74 |          |    *  ~           |        :        |  p353 | Houston Astros       | *

--- Release ---

--- Sign ---
3B Shawn Dunbar              31| 3B : 115       3  23     : 140 |    :                         :   0 |   2 | 142 | -3252--- |    *           | $11.42M:$14.65M |  p128 | No Team              | **

 C:  95 122
1B: 109 129
2B: 101 129
3B:  95 133
SS: 106 125
LF: 113 116
CF: 105 124
RF: 111 122
DH: 109 129

SP:  88 121
MR:  76 107
Hitting
  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45
          71  67  70  77  71  81  78 100  99 101 103 102 109 110 105 106 108 109     107 104 108 104                        
  71  71  68  69  72  72  75  75  85  93 100 101 102 104 106 108 107 106 108 108 109 106 106 105 107 104 104                

Pitching
  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45
          49  73  71  63  70  85  83  98 102 107 101 102 111 103 115  95 115  97 101 101 102 102 105                        
  49  49  67  69  70  69  79  83  86  91 103 103 103 103 103 109 102 108 104 109 100 101 101 103 103 105 105                


Active Players
Hitters
Contact, Gap, Power, Eye, Avoid K's, Running Speed
RF Keith Glessner            27 | RF :  99       5 : 104 | RF : 115       5 : 120 | +16 |  +2       +1 -1    :  +1       +2 -2    | *^
2B Dominick Hellwig          26 | 3B :  80       2 :  82 | 3B :  88       2 :  90 |  +8 |  +5 -3    -2 +4    :  +3 -4    -2 +4    | **
RF John Broyles              28 | LF : 100       5 : 105 | LF : 108       5 : 113 |  +8 |  -1 -2    -3 -1    :  -1 -2    -3 -1    | *^
LF Juan Torres               30 | LF :  99       3 : 102 | LF : 103       3 : 106 |  +4 |     -2    -1 +4    :     -2    -1 +4    | **^
2B Luis Moya                 23 | 2B :  60      11 :  71 | 2B :  63      11 :  74 |  +3 |  +3   +12 +1 +9    :  +2   +12 +2 +9    | ++-
RF Joseph Sherman            25 | DH :  55       0 :  55 | DH :  58       0 :  58 |  +3 |  +2+10 +3 +5 +7    :  +2 +9 +3 +4 +8    | ++
RF Tony Telles               36 | LF : 104       3 : 107 | LF : 107       3 : 110 |  +3 |  -2    +2 -1 +3    :  -3    +2 -2 +3    | **^
2B Manuel Mercado            22 | 2B :  56       2 :  58 | 2B :  58       2 :  60 |  +2 |  +3 +6 +4    +2    :  +3 +6 +4    +2    | ++
LF Derrick Shisler           23 | DH :  64       0 :  64 | DH :  66       0 :  66 |  +2 |  +1 +2 +6 +2 +9    :  +1 +2 +6 +2 +9    | ++
2B Rene Fernandez            21 | 2B :  63       2 :  65 | 2B :  64       2 :  66 |  +1 |           +1 +4    :           +2 +4    | ++-
LF Paul Borrero              25 | LF :  94       5 :  99 | LF :  95       5 : 100 |  +1 |  +2 -2    +3 +4    :  +2 -2    +2 +3    | ++-
2B Frederick Klein           30 | 1B : 103       0 : 103 | 1B : 103       0 : 103 |  +0 |           -1 +1    :           -2 +1    | **^
SS Zack Davis                25 | SS :  78       6 :  84 | SS :  77       6 :  83 |  -1 |  -1       -2 -2    :           -3 -2    | +
2B Robert Fusco              29 | RF : 102       1 : 103 | RF : 101       1 : 102 |  -1 |        +3    -1    :        +3    -1    | *
1B Carlos Salerno            31 | 1B :  77       3 :  80 | 1B :  76       3 :  79 |  -1 |  -1 -2    -2 -2    :  -1 -1    -1 -2    | *
RF Abraham Tetreault         36 | RF : 109       1 : 110 | 1B : 109       0 : 109 |  -1 |                -20 :                -20 | **^
1B Randolph Province         22 | 1B :  83       2 :  85 | 1B :  81       2 :  83 |  -2 |  +4 +2 +3 +1 +2    :  +7 +2 +3 +2 +2    | ++-
RF Timothy Campbell          34 | RF : 111       2 : 113 | RF : 109       2 : 111 |  -2 |     +2    -3 +3    :     +2    -2 +3    | ***
SS Stephen Hipple            36 | SS : 119       9 : 128 | SS : 116       9 : 125 |  -3 |        -5    -1    :        -5    -1    | ****^
 C Ramiro Urrutia            34 |  C : 121       6 : 127 |  C : 119       3 : 122 |  -5 |              -1-10 :              -1-10 | ****
SS Kenneth Kim               24 | SS :  99      14 : 113 | SS :  92      14 : 106 |  -7 |  +2       -1 +1    :  +2       -1 +1    | **
3B Jamey Escobar             30 | 1B : 106       0 : 106 | 1B :  94       0 :  94 | -12 |  -1 +1 -3 -1 +2    :  -1 +1 -3 -1 +2    | *
1B James Burford             34 | 1B : 100       2 : 102 | 1B :  76       2 :  78 | -25 |  -4 +2    -2 -3-10 :  -4 +2    -2 -3-10 | **^

Pitchers
Stuff, Control, Movement, Groundball Pct., Endurance
SP Tony Ramirez              19 | SP :      62     :  62 | SP :      71     :  71 |  +9 | +11 -3 +2    +1 : +10 -2 +4    +1 | +-
MR Joshua Blood              22 | MR :      65     :  65 | MR :      67     :  67 |  +2 |     +3 +2       :  +2 +3 +3       | +++
SP Jose Bolivar              19 | SP :      54     :  54 | SP :      55     :  55 |  +1 |        +2       :        +2       | ++
SP Matthew Spengler          29 | SP :      88     :  88 | SP :      88     :  88 |  +0 |                 :                 | *
SP Eric Trautman             32 | SP :      80     :  80 | SP :      80     :  80 |  +0 |  -3 -3 +3       :  -3 -3 +2       | *
MR Jon Santoyo               33 | MR :      87     :  87 | MR :      87     :  87 |  +0 |  -3 +1          :  -1 +1          | *^
SP Wayne Milsap              36 | SP :      93     :  93 | SP :      93     :  93 |  +0 |                 :                 | *^
MR Milton Johnston           34 | MR :      93     :  93 | MR :      93     :  93 |  -1 |  -1 -3          :  -1 -4          | ***
SP Monte Gillen              34 | SP :     101     : 101 | SP :     100     : 100 |  -1 |  +1 +1 -2       :     +1 -2       | **
MR Serafin Planas            32 | MR :      78     :  78 | MR :      76     :  76 |  -2 |  -3 -1          :  -3 -1          | **^
SP Hector Colon              25 | SP :      88     :  88 | SP :      86     :  86 |  -2 |  +4 -2 -5       :  +3 -1 -5       | +++-
MR Manuel Luna               36 | MR :      93     :  93 | MR :      90     :  90 |  -3 |  -2 -2 -2       :  -2 -2 -2       | ***
MR Wayne Balcom              34 | MR :      79     :  79 | MR :      75     :  75 |  -3 |  -7 -2 -2       :  -6 -2 -2       | **^
SP Jacob Raymond             33 | SP :     125     : 125 | SP :     121     : 121 |  -4 |     -1 -3       :     -1 -3       | ***^
SP Brett Dennis              27 | SP :     107     : 107 | SP :     103     : 103 |  -4 |  -1 +4 -4       :  -1 +3 -4       | **^

Drafted Players
Hitters
Contact, Gap, Power, Eye, Avoid K's, Running Speed
3B Alfonso Martinez          19 | 1B :  50       0 :  50 | 1B :  64       0 :  64 | +14 |  +4+15 +6 +2+29    :  +4+16 +6 +3+29    | +
CF Daniel Anthony            22 | CF :  81      11 :  92 | CF :  94      11 : 105 | +13 |  -2+11 +6 -1 +3    :  -1+11 +6 -1 +4    | ++
 C Ricky Diaz                21 | DH :  51       0 :  51 | DH :  63       0 :  63 | +12 | +14+19 +3 +5+30    : +14+19 +3 +5+29    | +-
CF Paul Vankirk              19 | CF :  46      15 :  61 | CF :  55      15 :  70 |  +9 |  +1 +4    +1       :  +2 +4    +1       | ++-
3B Jerry Burns               21 | 3B :  57       6 :  63 | 3B :  66       6 :  72 |  +9 |  +6+15 +9 +5+34    :  +6+15 +9 +5+26    | ++-
RF Thomas Johnson            24 | RF :  53       1 :  54 | 1B :  55       1 :  56 |  +2 |  +4 +6 +7 +3 +8    :  +3 +6 +7 +3 +8    | +
RF Gustavo Morales           21 | RF :  55       3 :  58 | RF :  57       3 :  60 |  +2 |  +2 +4 +3          :  +2 +4 +3    +6    | +
SS Michael Barton            23 | SS :  60      15 :  75 | SS :  62      15 :  77 |  +2 |  +5    +4          :  +5 -2 +4          | +++
CF Jose Miranda              17 | CF :  52       8 :  60 | CF :  52       8 :  60 |  +0 |                    :                    | +-

Pitchers
Stuff, Control, Movement, Groundball Pct., Endurance
MR Alfonso Navarro           19 | MR :      41     :  41 | MR :      50     :  50 | +10 | +18 +4+14       : +17 +5+19       | ++-
MR Gonzalo Villanueva        20 | MR :      54     :  54 | MR :      62     :  62 |  +8 |  +8 +2+13       :  +7 +2+13       | +++
SP Brian Bonfiglio           21 | SP :      64     :  64 | SP :      71     :  71 |  +7 |     +4+13       :  +1 +4+14       | ++-
SP Gene Hursey               22 | SP :      54     :  54 | SP :      60     :  60 |  +6 |  +9 +4+11       :  +7 +4+10       | +++
MR Israel Castor             18 | MR :      47     :  47 | MR :      49     :  49 |  +3 |  +2 +5 +8       :  +2 +6 +8       | +++-
SP Roberto Mirlo             21 | SP :      60     :  60 | SP :      62     :  62 |  +2 |  +4 -2 +2       :  +4 -2 +3       | +++
MR Donald Johnson            22 | MR :      54     :  54 | MR :      55     :  55 |  +2 |  +2 +7 +1       :  +2 +8 +3       | ++++
SP Mark Stanberry            18 | SP :      57     :  57 | SP :      57     :  57 |  +0 |  +1             :  +1             | ++

1E | 176 (148-205) | 182 (154-211) 166/200 |   4/  4 || 176 (148-205) | 182 (154-211) 166/200 |   4/  4
1M | 121 ( 89-156) | 127 ( 95-162) 115/140 |   4/  4 || 121 ( 89-156) | 127 ( 95-162) 115/140 |   4/  4
1L | 116 ( 62-206) | 122 ( 68-212) 111/135 |   4/  4 || 116 ( 62-206) | 122 ( 68-212) 111/135 |   4/  4
2E |  97 ( 69-121) | 103 ( 75-127)  94/114 |   6/  6 ||  97 ( 69-121) | 103 ( 75-127)  94/114 |   6/  6
2L | 107 ( 48-122) | 113 ( 54-128) 103/125 |   6/  6 || 107 ( 48-122) | 113 ( 54-128) 103/125 |   6/  6

 1 | 138 ( 62-206) | 144 ( 68-212) 131/159 |  12/ 12 || 138 ( 62-206) | 144 ( 68-212) 131/159 |  12/ 12
 2 | 104 ( 48-122) | 110 ( 54-128) 100/120 |  12/ 12 || 104 ( 48-122) | 110 ( 54-128) 100/120 |  12/ 12
 3 | 100 ( 32-106) | 106 ( 38-112)  96/116 |  12/ 12 || 100 ( 32-106) | 106 ( 38-112)  96/116 |  12/ 12
 4 |  92 ( 74-131) |  98 ( 80-137)  89/108 |  12/ 12 ||  92 ( 74-131) |  98 ( 80-137)  89/108 |  12/ 12
 5 |  81 ( 41-118) |  87 ( 47-124)  80/ 96 |  12/ 12 ||  81 ( 41-118) |  87 ( 47-124)  80/ 96 |  12/ 12
 6 |  74 ( 58- 93) |  80 ( 64- 99)  73/ 88 |  12/ 12 ||  74 ( 58- 93) |  80 ( 64- 99)  73/ 88 |  12/ 12
 7 |  73 ( 60- 80) |  79 ( 66- 86)  72/ 87 |  12/ 12 ||  73 ( 60- 80) |  79 ( 66- 86)  72/ 87 |  12/ 12
 8 |  70 ( 53- 91) |  76 ( 59- 97)  69/ 83 |  12/ 12 ||  70 ( 53- 91) |  76 ( 59- 97)  69/ 83 |  12/ 12
 9 |  66 ( 35-101) |  72 ( 42-107)  65/ 79 |  12/ 12 ||  66 ( 35-101) |  72 ( 42-107)  65/ 79 |  12/ 12
10 |  61 ( 43- 92) |  67 ( 49- 98)  61/ 73 |  12/ 12 ||  61 ( 43- 92) |  67 ( 49- 98)  61/ 73 |  12/ 12
11 |  53 ( 41- 94) |  59 ( 47-100)  53/ 65 |  12/ 12 ||  53 ( 41- 94) |  59 ( 47-100)  53/ 65 |  12/ 12
12 |  50 ( 37- 75) |  56 ( 43- 81)  51/ 62 |  12/ 12 ||  50 ( 37- 75) |  56 ( 43- 81)  51/ 62 |  12/ 12
13 |  41 ( 31- 74) |  47 ( 37- 80)  43/ 52 |  12/ 12 ||  41 ( 31- 74) |  47 ( 37- 80)  43/ 52 |  12/ 12
14 |  42 ( 30- 98) |  48 ( 36-104)  44/ 53 |  12/ 12 ||  42 ( 30- 98) |  48 ( 36-104)  44/ 53 |  12/ 12
15 |  37 ( 16- 54) |  43 ( 22- 60)  39/ 47 |  12/ 12 ||  37 ( 16- 54) |  43 ( 22- 60)  39/ 47 |  12/ 12
16 |  34 ( 20- 96) |  40 ( 26-102)  37/ 44 |  12/ 12 ||  34 ( 20- 96) |  40 ( 26-102)  37/ 44 |  12/ 12
17 |  28 ( 10- 82) |  34 ( 16- 88)  31/ 37 |  12/ 12 ||  28 ( 10- 82) |  34 ( 16- 88)  31/ 37 |  12/ 12
18 |  25 (  6- 72) |  35 ( 12- 78)  32/ 39 |  12/ 12 ||  25 (  6- 72) |  35 ( 12- 78)  32/ 39 |  12/ 12
19 |  19 ( -4- 58) |  28 (  2- 64)  26/ 31 |  12/ 12 ||  19 ( -4- 58) |  28 (  2- 64)  26/ 31 |  12/ 12
20 |   5 ( -8- 27) |  17 ( -2- 40)  15/ 18 |  12/ 12 ||   5 ( -8- 27) |  17 ( -2- 40)  15/ 18 |  12/ 12

SP Gillen, M       34|  13,060,000  13,060,000
SP Bray, J         34|  12,810,000  12,810,000
 C Kelly, S        27|  12,760,000  12,760,000
SP Hurst, R        36|  11,840,000  11,840,000
SS Hipple, S       36|  11,800,000  11,800,000
SP Raymond, J      33|  11,790,000            
CF Howells, T      29|  10,750,000  10,750,000
RF Suarez, J       29|  10,410,000  10,410,000
 C Urrutia, R      34|   9,980,000   9,980,000
RF Tetreault, A    36|   5,770,000            
MR Johnston, M     34|   5,580,000   5,580,000
1B Burford, J      34|   5,510,000   5,510,000
MR Planas, S       32|   4,650,000   4,650,000
MR Balcom, W       34|   4,460,000   4,460,000
CF Anderson, I     30|   4,370,000   4,370,000
RF Telles, T       36|   3,670,000   3,670,000
RF Campbell, T     34|   3,670,000            
MR Santoyo, J      33|   3,350,000   3,350,000
2B Klein, F        30|   3,060,000   3,060,000
LF Torres, J       30|   2,740,000   2,740,000
SS Llorent, A      37|   2,460,000   2,460,000
SP Milsap, W       36|   1,470,000            
SS Kim, K          24|   1,450,000   1,450,000
SP Dennis, B       27|   1,330,000   1,330,000
MR Luna, M         36|   1,320,000   1,320,000
SP Spengler, M     29|   1,310,000   1,310,000
SS Gaffney, C      31|   1,050,000            
2B Castillo, J     31|   1,050,000            
3B Hellwig, D      26|     600,000     600,000
LF Broyles, J      28|     600,000     750,000
RF Glessner, K     27|     600,000     600,000
3B Santiago, A     23|     550,000     550,000
RF Kensaku, L      32|     550,000            
SP Hursey, G       22|     550,000     550,000
SP Colon, H        25|     550,000     550,000
2B Fusco, R        29|     440,000     440,000
---------------------------------------------
                     | 167,910,000 142,710,000
              $/Value|     493,852     532,500
          $ Available|     963,777  27,960,444
          Max $/Value|     496,687     636,830
---------------------------------------------

--- Extensions ---
SP Jacob Raymond             33| SP :     121      33  10 : 164 |    :                         :   0 |   0 | 164 |          |  F *    $11.79M   | $21.36M:$27.38M |  p533 | Houston Astros       | ***^
3B Joel Castillo             31| 3B :  89      12   6     : 107 |    :                         :   0 |   2 | 109 | -3982--- |  F *     $1.05M   |  $2.98M: $3.82M |  p513 | Houston Astros       | *
LF Paul Borrero              25| LF :  95       5 -13     :  87 | LF : 102       5  -5   0     : 102 |   6 | 108 | -2---733 |  F   #~           |        :        |  p319 | Houston Astros       | ++-
RF Timothy Campbell          34| RF : 109       2  -1     : 110 |    :                         :   0 |  -2 | 108 | -2---326 |  F *     $3.67M   |        :        |   p69 | Houston Astros       | ***
RF Larry Kensaku             32| DH : 106       0  -3     : 103 |    :                         :   0 |   1 | 104 | -2---325 |  F *  ~   $550k   |        :        |  p455 | Houston Astros       | *
SS Craig Gaffney             31| SS :  90      12  -5     :  97 |    :                         :   0 |   2 |  99 | -3656--- |  F *+ ~  $1.05M   |        :        |  p500 | Houston Astros       | *
RF Abraham Tetreault         36| 1B : 109       0   0     : 109 |    :                         :   0 | -12 |  97 | -3---214 |  F *+    $5.77M   |        :        |  p104 | Houston Astros       | **^
SP Wayne Milsap              36| SP :      93       5     :  99 |    :                         :   0 | -12 |  87 |          |  F *  ~  $1.47M   |  $2.48M: $3.18M |  p192 | Houston Astros       | *^
RF Joseph Sherman            25| DH :  58       0 -51     :   7 | DH :  98       0 -42  -7     :  49 |   6 |  55 | -2---213 |  F   #~           |        :        |  p687 | Houston Astros       | ++
1B Carlos Salerno            31| 1B :  76       3 -30     :  49 |    :                         :   0 |   2 |  51 | -6---1-1 |  F  + ~           |        :        |  p378 | Houston Astros       | *

--- Arbitration ---
3B Ariel Santiago            23| 3B : 129       4  38  12 : 183 | 3B : 101       4  44   7     : 156 |   6 | 189 | -3552--- |    *      $550k a | $24.83M:$31.84M |  p418 | Houston Astros       | +++
RF Keith Glessner            27| RF : 115       5   9     : 129 | RF : 106       5  13   5     : 129 |   6 | 135 | -2---327 |    *+     $600k a |  $4.47M: $5.73M |  p511 | Houston Astros       | *^
SS Kenneth Kim               24| SS :  92      14   0     : 106 | SS : 101      14  -1  12     : 126 |   6 | 132 | -3527--- |    *+    $1.45M a |        :        |  p228 | Houston Astros       | **
RF John Broyles              28| LF : 108       5   0     : 113 | LF : 106       5   4   4     : 118 |   5 | 123 | 22---726 |    *  ~   $600k a |        :        |  p454 | Houston Astros       | *^
2B Dominick Hellwig          26| 3B :  88       2  -5     :  84 | 3B : 111       2 -13  15     : 114 |   6 | 120 | -2451--- |    *+ ~   $600k a |        :        |  p445 | Houston Astros       | **

--- Top Targets ---
3B Shawn Dunbar              31| 3B : 115       3  23     : 140 |    :                         :   0 |   2 | 142 | -3252--- |    *           | $11.42M:$14.65M |  p128 | No Team              | **
SS Louis Ballew              33| SS : 108      15  17     : 140 |    :                         :   0 |   0 | 140 | -3737--- |    *           |  $8.44M:$10.83M |  p276 | No Team              | **
CF James Mauricio            29| CF : 102      12   9     : 123 |    :                         :   0 |   4 | 127 | -2---878 |    *           |  $4.47M: $5.73M |  p473 | No Team              | *
RF David Defazio             34| DH : 115       0   6     : 121 |    :                         :   0 |  -2 | 119 | -2---525 |    *           |  $2.98M: $3.82M |  p472 | No Team              | *
SP Alfred Tolman             28| SP :      97       9     : 106 | SP :     106      -6  12     : 112 |   5 | 117 |          |    *           |  $4.47M: $5.73M |  p286 | No Team              | *^
 C Jody Smith                31|  C : 100       4   9     : 113 |    :                         :   0 |   2 | 115 | 61------ |    *           |  $4.47M: $5.73M |  p386 | No Team              | *
SP Robert Siems              28| SP :      97       9     : 106 | SP :     100      -5   6     : 101 |   5 | 111 |          |    *           |  $4.47M: $5.73M |  p324 | No Team              | *^

